Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Supercycle Methods (product.metafields.supercycle.methods),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-mask-of-zorro-dvd-rental-action,The Mask of Zorro,"<p>It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,94961914,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/bdMufwGDDzqu4kTSQwrKc5WR4bu_93b9ad3c-91ee-4ce4-b953-d238d6a0d856.jpg?v=1788381290,1,The Mask of Zorro (1998) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
cellular-dvd-rental-action,Cellular,<p>A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped – and the kidnappers have targeted her husband and child next.</p>,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,94798074,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/AhD3qVfVmxz5CXDxctXwK5nmrOp_cb229ba0-03c4-4a18-abe8-9f19748d0623.jpg?v=1788381289,1,Cellular (2004) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
gosford-park-dvd-rental-drama,Gosford Park,"<p>In 1930s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,94699770,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/7r8DeZuaaHCiOEbkqZC6MFmwJ69.jpg?v=1788381288,1,Gosford Park (2001) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
terror-from-under-the-house-dvd-rental-horror,Terror From Under The House,,DVD,Media > Videos,,"DVD, Formatted, Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,94601466,,,,false,,,,,,,,,,,,,horror,,,,,,,,,,,,,,,lb,,,active
leclisse-dvd-rental-drama,L'Eclisse,"<p>Vittoria is a beautiful literary translator living in Rome. After splitting from her writer boyfriend, Riccardo, Vittoria meets Piero, a lively stockbroker, on the hectic floor of the Roman stock exchange. Though Vittoria and Piero begin a relationship, it is not one without difficulties, and their commitment to one another is tested during an eclipse.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,46170362,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/oXoe0Fp92Yw3mMJ9Vq0hPlaMELg.jpg?v=1788381287,1,L'Eclisse (1962) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
the-thief-of-bagdad-dvd-rental-drama,The Thief of Bagdad,"<p>When Prince Ahmad is blinded and cast out of Bagdad by the nefarious Jaffar, he joins forces with the scrappy thief Abu to win back his royal place, as well as the heart of a beautiful princess.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,46072058,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/8Fs29JYTOkDluTXgbvLRIaps6PO.jpg?v=1788381771,1,The Thief of Bagdad poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
the-leopard-dvd-rental-drama,The Leopard,"<p>As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,45940986,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/riSUxwoK3xjkOgy6YJSvPhi7cO6.jpg?v=1788381286,1,The Leopard (1963) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
ali-fear-eats-the-soul-dvd-rental-drama,Ali: Fear Eats the Soul,"<p>Emmi Kurowski, a cleaning lady, is lonely in her old age. Her husband died years ago, and her grown children offer little companionship. One night she goes to a bar frequented by Arab immigrants and strikes up a friendship with middle-aged mechanic Ali. Their relationship soon develops into something more, and Emmi's family and neighbors criticize their spontaneous marriage. Soon Emmi and Ali are forced to confront their own insecurities about their future.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,45842682,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/cRL8j5RhL4YUviwcfTiCVHfrBFM.jpg?v=1788381286,1,Ali: Fear Eats the Soul (1974) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
europa-dvd-rental-drama,Europa,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,45744378,,,,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
divorce-italian-style-dvd-rental-comedy,Divorce Italian Style,"<p>Ferdinando Cefalù is desperate to marry his cousin, Angela, but he is married to Rosalia and divorce is illegal in Italy. To get around the law, he tries to trick his wife into having an affair so he can catch her and murder her, as he knows he would be given a light sentence for killing an adulterous woman. He persuades a painter to lure his wife into an affair, but Rosalia proves to be more faithful than he expected.</p>",DVD,Media > Videos,,"Comedy, DVD, Formatted, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,45580538,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/vZbdSpUFyFiDBBTY0AiSrN9f303.jpg?v=1788381284,1,Divorce Italian Style (1961) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
escape-from-hong-kong-island-dvd-rental-action,Escape From Hong Kong Island,"<p>Arrogant day trader, Raymond, experiences a series of setbacks as he tries to cross from Hong Kong to Kowloon.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,52683258,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/eJUcf3y6LdXxarTNjdwz8AECgrb.jpg?v=1788381284,1,Escape From Hong Kong Island (2004) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
