Reason,Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
no description,lake-placid-dvd-floor-sale-horror,Lake Placid,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,88910330,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/pEszakCP8j9E9S0UPLfEa3Cad3O_4e39adff-0c79-453c-8110-18a084b32f20.jpg?v=1787921778,1,Lake Placid (1999) poster,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,last-man-standing-dvd-5,Last Man Standing,,DVD,Media > Videos,,"Action, DVD, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,62677498,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,last-man-standing-dvd-rental-action,Last Man Standing,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,46336250,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,last-orders-vhs-floor-sale-drama,Last Orders,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,02353658,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,last-samurai-dvd-floor-sale-drama,Last Samurai,,DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,65984506,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,layover-vhs,Layover,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,72009978,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no image,le-notti-bianche-dvd-rental-drama,Le Notti Bianche,<p></p>,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,48922874,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,leap-of-faith-vhs-floor-sale-comedy,Leap of Faith,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,86234618,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,leapin-lizards-vhs-floor-sale-kids-family,Leapin Lizards,,VHS,Media > Videos,,"Floor Sale, Formatted, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,11214586,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no image,leclisse-dvd-rental-drama,L'Eclisse,<p></p>,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,46170362,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,legend-bluray-floor-sale-fantasy,Legend,,Blu-Ray,Media > Videos,,"Blu-Ray, Fantasy, Floor Sale, Formatted",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,28456186,,,,false,,,,,,,fantasy,,,,,,,,,,,,lb,,,active
no description; no image,legend-vhs-rental-fantasy,Legend,,VHS,Media > Videos,,"Fantasy, Formatted, Rental, VHS",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,07172346,,,,false,,,,,,,fantasy,,,,,,,,,,,,lb,,,active
no description; no image,legends-of-the-fall-dvd-floor-sale-drama,Legends of the Fall,,DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,49711610,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,legends-of-the-fall-vhs-rental-drama,Legends of the Fall,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,44273914,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,legion-bluray-floor-sale-horror,Legion,,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,93227514,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,leroy-and-stich-dvd-floor-sale-kids-family,Leroy and Stich,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,99760378,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,les-miserables-dvd-floor-sale-muscal,Les Miserables,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Musical",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,65820666,,,,false,,,,,,,musical,,,,,,,,,,,,lb,,,active
no description,lethal-weapon-vhs-floor-sale-action,Lethal Weapon,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,29019386,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/6gt44oqb4nE8vflPElffeGwsHVl.jpg?v=1787922008,1,Lethal Weapon (1987) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,lets-talk-about-sex-vhs-floor-sale-comedy,Let's Talk About Sex,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,29584378,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,liar-liar-vhs-rental-comedy,Liar Liar,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,07237882,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,licence-to-kill-vhs-rental-action,Licence to Kill,,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,93622522,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,lie-with-me-dvd-rental-drama,Lie With Me,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95924986,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,life-dvd-rental-sci-fi,Life,,DVD,Media > Videos,,"DVD, Formatted, Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,76647418,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,life-in-the-fast-lane-vhs,Life in the Fast Lane,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,78303994,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,life-of-pi-dvd-floor-sale-drama,Life of Pi,,DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,65755130,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,life-of-pi-dvd-rental-fantasy,Life of Pi,,DVD,Media > Videos,,"DVD, Fantasy, Formatted, Rental",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42335482,,,,false,,,,,,,fantasy,,,,,,,,,,,,lb,,,active
no description; no image,lifeform-dvd-rental-sci-fi,Lifeform,,DVD,Media > Videos,,"DVD, Formatted, Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,82501114,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,lifeguard-vhs,Lifeguard,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10123770,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,light-sleeper-vhs-rental-thriller,Light Sleeper,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,92069626,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no image,lightnight-incident-vhs-floor-sale-thriller,Lightnight Incident,<p></p>,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,58959610,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,lightnight-incident-vhs-rental-thriller,Lightnight incident,<p></p>,VHS,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29253882,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,lincoln-bluray,Lincoln,,Blu-Ray,Media > Videos,,"Blu-Ray, Drama, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,33704698,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,lincoln-bluray-floor-sale-drama,Lincoln,,Blu-Ray,Media > Videos,,"Blu-Ray, Drama, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,75306490,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,line-of-fire-vhs,Line of Fire,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56500730,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,lion-king-1-1-2-dvd-floor-sale-kids-family,Lion King 1 1/2,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,99793146,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,lip-service-vhs-rental-thriller,Lip Service,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,93950202,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,little-big-man-vhs,Little Big Man,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56074746,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no image,little-buddah-dvd-rental-drama,Little Buddah,<p></p>,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96272634,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,little-buddah-vhs-floor-sale-drama,Little Buddah,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,53994746,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,little-heros-vhs-floor-sale-kids-family,Little Heros,,VHS,Media > Videos,,"Floor Sale, Formatted, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,11181818,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,little-sister-vhs,Little Sister,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,18729466,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,live-and-let-die-dvd-rental-action,Live and Let Die,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,08996602,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,live-and-let-die-vhs-floor-sale-action,Live and Let Die,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,14958074,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,live-and-let-die-vhs-rental-action,Live and Let Die,,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,93458682,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no image,live-flesh-vhs-floor-sale-drama,Live Flesh,<p></p>,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,04335354,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,living-out-loud-vhs-floor-sale-romantic-comedy,Living Out Loud,,VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,11627514,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no description; no image,loaded-weapon-1-vhs,Loaded Weapon 1,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95992058,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,lock-out-bluray-floor-sale-action,Lock Out,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,34657274,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,lock-out-dvd-rental-sci-fi,Lock Out,,DVD,Media > Videos,,"DVD, Formatted, Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,35184122,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,logan-bluray-floor-sale-action,Logan,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,67687418,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,lolita-vhs,Lolita,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,11.00,,true,true,,,,,86537978,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,lone-star-vhs-floor-sale-comedy,Lone Star,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,31491066,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,lonely-guy-vhs-rental-romantic-comedy,Lonely Guy,,VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,16304122,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no description; no image,lonesome-dove-dvd-rental-drama,Lonesome Dove,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,83254778,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no image,long-walk-home,Long Walk Home,"<p>This powerful historical drama remains factory sealed in its original protective wrap, making it a pristine addition for collectors of physical media. Featuring standout performances from two Academy Award winners, the film offers a moving exploration of the 1955 Montgomery bus boycott. This unopened home video release preserves the authentic vintage viewing experience for those who appreciate classic cinema and mid-century social narratives.</p>",VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",false,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,191-VHSLON-001A,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,draft
no description; no image,longlegs-cultcave-vhs-floor-sale-horror,Longlegs (Cult Cave),,VHS,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,3,deny,manual,36.00,,true,true,,,,,50086650,,,,false,,,,,,,,,,,,,,,,,,,lb,,15.00,active
no image,looker-vhs-rental-sci-fi,Looker,<p></p>,VHS,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,55280890,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,loopers-bluray-floor-sale-sci-fi,Loopers,,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,66443258,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,lord-of-the-dance-vhs,Lord of the Dance,,VHS,Media > Videos,,"Floor Sale, Formatted, Musical, VHS",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,55943674,,,,false,,,,,,,musical,,,,,,,,,,,,lb,,,active
no image,lord-of-the-rings-the-fellowship-of-the-ring-vhs-floor-sale-fantasy,Lord of the Rings The Fellowship of the Ring,<p></p>,VHS,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,53077242,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,lords-of-the-deep-vhs-rental-sci-fi,Lords of the Deep,<p></p>,VHS,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,83302394,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,los-lonely-boys-dvd-rental-musical,Los Lonely Boys,,DVD,Media > Videos,,"DVD, Formatted, Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,03029242,,,,false,,,,,,,musical,,,,,,,,,,,,lb,,,active
no description; no image,lost-and-delerious-vhs-rental-drama,Lost and Delerious,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,50930426,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,lost-city-dvd-rental-comedy,Lost City,,DVD,Media > Videos,,"Comedy, DVD, Formatted, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,65119738,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no image,lost-found-vhs-floor-sale-romantic-comedy,Lost & Found,<p></p>,VHS,,,"Floor Sale, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,84690426,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,lost-in-translation-vhs,Lost in Translation,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,07567098,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,love-affair-vhs-rental-comedy,Love Affair,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,94114042,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,love-and-monsters-dvd-rental-action,Love and Monsters,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,39887866,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,love-kills-vhs-floor-sale-thriler,Love Kills,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,00208890,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,love-letters-vhs-floor-sale-drama,Love Letters,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,04123642,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,love-on-the-run-vhs-floor-sale-romantic-comedy,Love on the Run,,VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,28470266,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no image,love-potion-no-9-vhs-rental-romantic-comedy,Love Potion No. 9,<p></p>,VHS,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77650682,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,loverboy-vhs-floor-sale-romantic-comedy,Loverboy,,VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,03599354,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no description; no image,loving-couples-vhs-floor-sale-comedy,Loving Couples,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,11561978,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,lucky-break-vhs-floor-sale-comedy,Lucky Break,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,31425530,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,luzia-vhs,Luzia,,VHS,Media > Videos,,"Floor Sale, Foreign, Formatted, VHS",true,Genre,Foreign,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,93142010,,,,false,,,,,,,foreign,,,,,,,,,,,,lb,,,active
no image,mac-vhs-floor-sale-drama,Mac,<p></p>,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,02959098,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,machete-dvd-rental-action,Machete,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,71692026,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,mackennas-gold-vhs,Mackenna's Gold,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,71256314,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,mad-max-vhs-floor-sale-action,Mad Max,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,35.00,,true,true,,,,,50285818,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no image,mad-money-dvd-5,Mad Money,<p>10</p>,DVD,Media > Videos,,"Comedy, DVD, Floor Sale, Formatted",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,40893178,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,madagascar-dvd-floor-sale-kids-family,Madagascar,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,16741882,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,made-vhs,Made,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,46310394,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,madhouse-vhs,Madhouse,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,75044346,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,magdalenes-vhs-rental-drama,Magdalenes,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,09463546,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,maid-to-order-vhs,Maid to Order,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95926522,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,making-mr-right-vhs,Making Mr. Right,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,93984250,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
